"long","lat","order","hole","piece","group","id"
-913698.4375,7413020.6875,5539,FALSE,"617","Donegal.617","Donegal"
-913646.6875,7413027.4375,5540,FALSE,"617","Donegal.617","Donegal"
-913663.5625,7412993.375,5541,FALSE,"617","Donegal.617","Donegal"
-939208.5,7288142.8125,5542,FALSE,"618","Donegal.618","Donegal"
-939117.3125,7288229.0625,5543,FALSE,"618","Donegal.618","Donegal"
-939160.875,7288170.4375,5544,FALSE,"618","Donegal.618","Donegal"
-939208.5,7288142.8125,5545,FALSE,"618","Donegal.618","Donegal"
-938842.9375,7353505.75,5546,FALSE,"619","Donegal.619","Donegal"
-938866.75,7353519.125,5547,FALSE,"619","Donegal.619","Donegal"
-938832.5625,7353566.5,5548,FALSE,"619","Donegal.619","Donegal"
-938842.9375,7353505.75,5549,FALSE,"619","Donegal.619","Donegal"
-949201.75,7327449,5550,FALSE,"620","Donegal.620","Donegal"
-949200.625,7327509.25,5551,FALSE,"620","Donegal.620","Donegal"
-949174.8125,7327487.3125,5552,FALSE,"620","Donegal.620","Donegal"
-949201.75,7327449,5553,FALSE,"620","Donegal.620","Donegal"
-869103.3125,7411078.5,5554,FALSE,"621","Donegal.621","Donegal"
-869123.25,7411098.0625,5555,FALSE,"621","Donegal.621","Donegal"
-869078.5625,7411133.25,5556,FALSE,"621","Donegal.621","Donegal"
-869103.3125,7411078.5,5557,FALSE,"621","Donegal.621","Donegal"
-944130.75,7291499.875,5558,FALSE,"622","Donegal.622","Donegal"
-944153.125,7291533.5,5559,FALSE,"622","Donegal.622","Donegal"
-944085.25,7291501.3125,5560,FALSE,"622","Donegal.622","Donegal"
-944130.75,7291499.875,5561,FALSE,"622","Donegal.622","Donegal"
-939800.9375,7359513.0625,5562,FALSE,"623","Donegal.623","Donegal"
-939772.25,7359561.8125,5563,FALSE,"623","Donegal.623","Donegal"
-939764.125,7359521.6875,5564,FALSE,"623","Donegal.623","Donegal"
-939800.9375,7359513.0625,5565,FALSE,"623","Donegal.623","Donegal"
-978777.75,7299773.5625,5566,FALSE,"624","Donegal.624","Donegal"
-978821,7299794.1875,5567,FALSE,"624","Donegal.624","Donegal"
-978809.875,7299824.5,5568,FALSE,"624","Donegal.624","Donegal"
-978777.75,7299773.5625,5569,FALSE,"624","Donegal.624","Donegal"
-936318.0625,7364050.9375,5570,FALSE,"625","Donegal.625","Donegal"
-936368.0625,7364083.9375,5571,FALSE,"625","Donegal.625","Donegal"
-936339.8125,7364096.0625,5572,FALSE,"625","Donegal.625","Donegal"
-936318.0625,7364050.9375,5573,FALSE,"625","Donegal.625","Donegal"
-944179.4375,7289740.6875,5574,FALSE,"626","Donegal.626","Donegal"
-944197.375,7289770.6875,5575,FALSE,"626","Donegal.626","Donegal"
-944152,7289780.125,5576,FALSE,"626","Donegal.626","Donegal"
-944179.4375,7289740.6875,5577,FALSE,"626","Donegal.626","Donegal"
-941080.875,7363193.25,5578,FALSE,"627","Donegal.627","Donegal"
-941150.0625,7363226.3125,5579,FALSE,"627","Donegal.627","Donegal"
-941091.125,7363220.25,5580,FALSE,"627","Donegal.627","Donegal"
-941080.875,7363193.25,5581,FALSE,"627","Donegal.627","Donegal"
-938727,7349268.8125,5582,FALSE,"628","Donegal.628","Donegal"
-938764.3125,7349273.75,5583,FALSE,"628","Donegal.628","Donegal"
-938755.6875,7349313.5,5584,FALSE,"628","Donegal.628","Donegal"
-938727,7349268.8125,5585,FALSE,"628","Donegal.628","Donegal"
-941227.125,7362659.5625,5586,FALSE,"629","Donegal.629","Donegal"
-941272.5,7362690.6875,5587,FALSE,"629","Donegal.629","Donegal"
-941243.3125,7362704.25,5588,FALSE,"629","Donegal.629","Donegal"
-941227.125,7362659.5625,5589,FALSE,"629","Donegal.629","Donegal"
-978728.625,7296135.125,5590,FALSE,"630","Donegal.630","Donegal"
-978712.625,7296239.5,5591,FALSE,"630","Donegal.630","Donegal"
-978713.875,7296136.75,5592,FALSE,"630","Donegal.630","Donegal"
-978728.625,7296135.125,5593,FALSE,"630","Donegal.630","Donegal"
-872414.6875,7408099.875,5594,FALSE,"631","Donegal.631","Donegal"
-872442.6875,7408111.0625,5595,FALSE,"631","Donegal.631","Donegal"
-872358.375,7408131.1875,5596,FALSE,"631","Donegal.631","Donegal"
-872414.6875,7408099.875,5597,FALSE,"631","Donegal.631","Donegal"
-937268.6875,7353984.5625,5598,FALSE,"632","Donegal.632","Donegal"
-937261.5,7354049.9375,5599,FALSE,"632","Donegal.632","Donegal"
-937245.375,7353987.9375,5600,FALSE,"632","Donegal.632","Donegal"
-937268.6875,7353984.5625,5601,FALSE,"632","Donegal.632","Donegal"
-941880.75,7360394.5625,5602,FALSE,"633","Donegal.633","Donegal"
-941921.9375,7360399.9375,5603,FALSE,"633","Donegal.633","Donegal"
-941926.3125,7360436.875,5604,FALSE,"633","Donegal.633","Donegal"
-941880.75,7360394.5625,5605,FALSE,"633","Donegal.633","Donegal"
-937824.625,7353793.0625,5606,FALSE,"634","Donegal.634","Donegal"
-937799.25,7353840.8125,5607,FALSE,"634","Donegal.634","Donegal"
-937783.75,7353811,5608,FALSE,"634","Donegal.634","Donegal"
-937824.625,7353793.0625,5609,FALSE,"634","Donegal.634","Donegal"
-873851.125,7390409.1875,5610,FALSE,"635","Donegal.635","Donegal"
-873893.625,7390412.875,5611,FALSE,"635","Donegal.635","Donegal"
-873854.8125,7390444.6875,5612,FALSE,"635","Donegal.635","Donegal"
-873851.125,7390409.1875,5613,FALSE,"635","Donegal.635","Donegal"
-950261.9375,7327485.0625,5614,FALSE,"636","Donegal.636","Donegal"
-950303.4375,7327512.75,5615,FALSE,"636","Donegal.636","Donegal"
-950255.6875,7327516.875,5616,FALSE,"636","Donegal.636","Donegal"
-950261.9375,7327485.0625,5617,FALSE,"636","Donegal.636","Donegal"
-916057.4375,7414440.0625,5618,FALSE,"637","Donegal.637","Donegal"
-916089.875,7414445.75,5619,FALSE,"637","Donegal.637","Donegal"
-916012.4375,7414478.1875,5620,FALSE,"637","Donegal.637","Donegal"
-916057.4375,7414440.0625,5621,FALSE,"637","Donegal.637","Donegal"
-798264.375,7427627.75,5622,FALSE,"638","Donegal.638","Donegal"
-798295.4375,7427648.4375,5623,FALSE,"638","Donegal.638","Donegal"
-798257.625,7427670.75,5624,FALSE,"638","Donegal.638","Donegal"
-798264.375,7427627.75,5625,FALSE,"638","Donegal.638","Donegal"
-952942.625,7329076.9375,5626,FALSE,"639","Donegal.639","Donegal"
-952924.9375,7329122.8125,5627,FALSE,"639","Donegal.639","Donegal"
-952900.9375,7329102.625,5628,FALSE,"639","Donegal.639","Donegal"
-952942.625,7329076.9375,5629,FALSE,"639","Donegal.639","Donegal"
-936554.8125,7353086.5625,5630,FALSE,"640","Donegal.640","Donegal"
-936562.5625,7353146.6875,5631,FALSE,"640","Donegal.640","Donegal"
-936534,7353112.8125,5632,FALSE,"640","Donegal.640","Donegal"
-936554.8125,7353086.5625,5633,FALSE,"640","Donegal.640","Donegal"
-938677.0625,7355653.8125,5634,FALSE,"641","Donegal.641","Donegal"
-938724.5625,7355655.4375,5635,FALSE,"641","Donegal.641","Donegal"
-938699.125,7355685,5636,FALSE,"641","Donegal.641","Donegal"
-938677.0625,7355653.8125,5637,FALSE,"641","Donegal.641","Donegal"
-940522.3125,7359758.9375,5638,FALSE,"642","Donegal.642","Donegal"
-940584.375,7359778.1875,5639,FALSE,"642","Donegal.642","Donegal"
-940519.625,7359781.375,5640,FALSE,"642","Donegal.642","Donegal"
-940522.3125,7359758.9375,5641,FALSE,"642","Donegal.642","Donegal"
-954434.625,7318483.3125,5642,FALSE,"643","Donegal.643","Donegal"
-954466,7318489.375,5643,FALSE,"643","Donegal.643","Donegal"
-954435,7318529.3125,5644,FALSE,"643","Donegal.643","Donegal"
-954434.625,7318483.3125,5645,FALSE,"643","Donegal.643","Donegal"
-869046.4375,7410903.4375,5646,FALSE,"644","Donegal.644","Donegal"
-869023.75,7410947.4375,5647,FALSE,"644","Donegal.644","Donegal"
-869009.1875,7410912.4375,5648,FALSE,"644","Donegal.644","Donegal"
-869046.4375,7410903.4375,5649,FALSE,"644","Donegal.644","Donegal"
-869156.4375,7409323.125,5650,FALSE,"645","Donegal.645","Donegal"
-869263.375,7409338.75,5651,FALSE,"645","Donegal.645","Donegal"
-869176.4375,7409339.4375,5652,FALSE,"645","Donegal.645","Donegal"
-869156.4375,7409323.125,5653,FALSE,"645","Donegal.645","Donegal"
-806108.75,7432139.8125,5654,FALSE,"646","Donegal.646","Donegal"
-806125.0625,7432179.625,5655,FALSE,"646","Donegal.646","Donegal"
-806094.125,7432191.625,5656,FALSE,"646","Donegal.646","Donegal"
-806108.75,7432139.8125,5657,FALSE,"646","Donegal.646","Donegal"
-869027.4375,7410986.5625,5658,FALSE,"647","Donegal.647","Donegal"
-869046.0625,7411033.9375,5659,FALSE,"647","Donegal.647","Donegal"
-869009.625,7411017.875,5660,FALSE,"647","Donegal.647","Donegal"
-869027.4375,7410986.5625,5661,FALSE,"647","Donegal.647","Donegal"
-941083.3125,7371172.25,5662,FALSE,"648","Donegal.648","Donegal"
-941075.3125,7371195.3125,5663,FALSE,"648","Donegal.648","Donegal"
-941011.8125,7371202,5664,FALSE,"648","Donegal.648","Donegal"
-941083.3125,7371172.25,5665,FALSE,"648","Donegal.648","Donegal"
-941748.6875,7363529.0625,5666,FALSE,"649","Donegal.649","Donegal"
-941788.9375,7363562.5,5667,FALSE,"649","Donegal.649","Donegal"
-941779.125,7363588.9375,5668,FALSE,"649","Donegal.649","Donegal"
-941748.6875,7363529.0625,5669,FALSE,"649","Donegal.649","Donegal"
-937474.1875,7355176.0625,5670,FALSE,"650","Donegal.650","Donegal"
-937463.75,7355228.875,5671,FALSE,"650","Donegal.650","Donegal"
-937446.75,7355183.6875,5672,FALSE,"650","Donegal.650","Donegal"
-937474.1875,7355176.0625,5673,FALSE,"650","Donegal.650","Donegal"
-949422.75,7356409.625,5674,FALSE,"651","Donegal.651","Donegal"
-949416,7356449.75,5675,FALSE,"651","Donegal.651","Donegal"
-949387.375,7356418.1875,5676,FALSE,"651","Donegal.651","Donegal"
-949422.75,7356409.625,5677,FALSE,"651","Donegal.651","Donegal"
-951669.5625,7326675.125,5678,FALSE,"652","Donegal.652","Donegal"
-951718.9375,7326686.625,5679,FALSE,"652","Donegal.652","Donegal"
-951688.5625,7326707.125,5680,FALSE,"652","Donegal.652","Donegal"
-951669.5625,7326675.125,5681,FALSE,"652","Donegal.652","Donegal"
-978688.9375,7305065.625,5682,FALSE,"653","Donegal.653","Donegal"
-978701.6875,7305097.875,5683,FALSE,"653","Donegal.653","Donegal"
-978649.375,7305071.9375,5684,FALSE,"653","Donegal.653","Donegal"
-978688.9375,7305065.625,5685,FALSE,"653","Donegal.653","Donegal"
-942482.3125,7358925.625,5686,FALSE,"654","Donegal.654","Donegal"
-942519.4375,7358980.0625,5687,FALSE,"654","Donegal.654","Donegal"
-942460.4375,7358930,5688,FALSE,"654","Donegal.654","Donegal"
-942482.3125,7358925.625,5689,FALSE,"654","Donegal.654","Donegal"
-795492.3125,7419357.3125,5690,FALSE,"655","Donegal.655","Donegal"
-795537.5625,7419373.1875,5691,FALSE,"655","Donegal.655","Donegal"
-795493.3125,7419387.375,5692,FALSE,"655","Donegal.655","Donegal"
-795492.3125,7419357.3125,5693,FALSE,"655","Donegal.655","Donegal"
-903641.3125,7288362.25,5694,FALSE,"656","Donegal.656","Donegal"
-903556.9375,7288386.625,5695,FALSE,"656","Donegal.656","Donegal"
-903553.5625,7288371.75,5696,FALSE,"656","Donegal.656","Donegal"
-903641.3125,7288362.25,5697,FALSE,"656","Donegal.656","Donegal"
-945225.1875,7361151.4375,5698,FALSE,"657","Donegal.657","Donegal"
-945265.125,7361165.25,5699,FALSE,"657","Donegal.657","Donegal"
-945258.6875,7361196.25,5700,FALSE,"657","Donegal.657","Donegal"
-945225.1875,7361151.4375,5701,FALSE,"657","Donegal.657","Donegal"
-940720.4375,7359851.6875,5702,FALSE,"658","Donegal.658","Donegal"
-940780.75,7359884.0625,5703,FALSE,"658","Donegal.658","Donegal"
-940758.4375,7359894,5704,FALSE,"658","Donegal.658","Donegal"
-940720.4375,7359851.6875,5705,FALSE,"658","Donegal.658","Donegal"
-956852.75,7318900.1875,5706,FALSE,"659","Donegal.659","Donegal"
-956876.75,7318913,5707,FALSE,"659","Donegal.659","Donegal"
-956838.125,7318947.0625,5708,FALSE,"659","Donegal.659","Donegal"
-956852.75,7318900.1875,5709,FALSE,"659","Donegal.659","Donegal"
-856545,7387667.9375,5710,FALSE,"660","Donegal.660","Donegal"
-856509.5,7387763.625,5711,FALSE,"660","Donegal.660","Donegal"
-856524.1875,7387687.3125,5712,FALSE,"660","Donegal.660","Donegal"
-856545,7387667.9375,5713,FALSE,"660","Donegal.660","Donegal"
-869640.875,7410167.375,5714,FALSE,"661","Donegal.661","Donegal"
-869616.875,7410204.75,5715,FALSE,"661","Donegal.661","Donegal"
-869597.4375,7410180.9375,5716,FALSE,"661","Donegal.661","Donegal"
-869640.875,7410167.375,5717,FALSE,"661","Donegal.661","Donegal"
-914130.625,7413415.375,5718,FALSE,"662","Donegal.662","Donegal"
-914135,7413439.625,5719,FALSE,"662","Donegal.662","Donegal"
-914085.125,7413459.75,5720,FALSE,"662","Donegal.662","Donegal"
-914130.625,7413415.375,5721,FALSE,"662","Donegal.662","Donegal"
-962099.375,7317868.375,5722,FALSE,"663","Donegal.663","Donegal"
-962128.75,7317902.875,5723,FALSE,"663","Donegal.663","Donegal"
-962085.875,7317896.6875,5724,FALSE,"663","Donegal.663","Donegal"
-962099.375,7317868.375,5725,FALSE,"663","Donegal.663","Donegal"
-943333.8125,7358870.125,5726,FALSE,"664","Donegal.664","Donegal"
-943399.6875,7358902,5727,FALSE,"664","Donegal.664","Donegal"
-943344.1875,7358894.8125,5728,FALSE,"664","Donegal.664","Donegal"
-943333.8125,7358870.125,5729,FALSE,"664","Donegal.664","Donegal"
-949345.1875,7327299.6875,5730,FALSE,"665","Donegal.665","Donegal"
-949353.0625,7327319.3125,5731,FALSE,"665","Donegal.665","Donegal"
-949297.9375,7327345.9375,5732,FALSE,"665","Donegal.665","Donegal"
-949345.1875,7327299.6875,5733,FALSE,"665","Donegal.665","Donegal"
-806421.625,7445643.0625,5734,FALSE,"666","Donegal.666","Donegal"
-806385.4375,7445668.25,5735,FALSE,"666","Donegal.666","Donegal"
-806366.0625,7445646.0625,5736,FALSE,"666","Donegal.666","Donegal"
-806421.625,7445643.0625,5737,FALSE,"666","Donegal.666","Donegal"
-806290.3125,7449617.375,5738,FALSE,"667","Donegal.667","Donegal"
-806314.6875,7449627.8125,5739,FALSE,"667","Donegal.667","Donegal"
-806273.3125,7449662.75,5740,FALSE,"667","Donegal.667","Donegal"
-806290.3125,7449617.375,5741,FALSE,"667","Donegal.667","Donegal"
-938073.3125,7352565.75,5742,FALSE,"668","Donegal.668","Donegal"
-938101.25,7352570.6875,5743,FALSE,"668","Donegal.668","Donegal"
-938090.375,7352614.625,5744,FALSE,"668","Donegal.668","Donegal"
-938073.3125,7352565.75,5745,FALSE,"668","Donegal.668","Donegal"
-805445.375,7446872.25,5746,FALSE,"669","Donegal.669","Donegal"
-805487.5,7446880,5747,FALSE,"669","Donegal.669","Donegal"
-805441.625,7446901.875,5748,FALSE,"669","Donegal.669","Donegal"
-805445.375,7446872.25,5749,FALSE,"669","Donegal.669","Donegal"
-937924.4375,7355675.5625,5750,FALSE,"670","Donegal.670","Donegal"
-937926.9375,7355704.9375,5751,FALSE,"670","Donegal.670","Donegal"
-937885.5625,7355728.5,5752,FALSE,"670","Donegal.670","Donegal"
-937924.4375,7355675.5625,5753,FALSE,"670","Donegal.670","Donegal"
-905986.3125,7385232.625,5754,FALSE,"671","Donegal.671","Donegal"
-905998.3125,7385294.5,5755,FALSE,"671","Donegal.671","Donegal"
-905978.375,7385297.875,5756,FALSE,"671","Donegal.671","Donegal"
-905986.3125,7385232.625,5757,FALSE,"671","Donegal.671","Donegal"
-809104.25,7432160.375,5758,FALSE,"672","Donegal.672","Donegal"
-809123.5,7432166.5,5759,FALSE,"672","Donegal.672","Donegal"
-809120.4375,7432231.3125,5760,FALSE,"672","Donegal.672","Donegal"
-809104.25,7432160.375,5761,FALSE,"672","Donegal.672","Donegal"
-951271.4375,7365400.6875,5762,FALSE,"673","Donegal.673","Donegal"
-951323.875,7365428.4375,5763,FALSE,"673","Donegal.673","Donegal"
-951269.6875,7365423.875,5764,FALSE,"673","Donegal.673","Donegal"
-951271.4375,7365400.6875,5765,FALSE,"673","Donegal.673","Donegal"
-883392.625,7396654.5625,5766,FALSE,"674","Donegal.674","Donegal"
-883363.125,7396687.75,5767,FALSE,"674","Donegal.674","Donegal"
-883352.4375,7396656.9375,5768,FALSE,"674","Donegal.674","Donegal"
-883392.625,7396654.5625,5769,FALSE,"674","Donegal.674","Donegal"
-939569.9375,7363331.875,5770,FALSE,"675","Donegal.675","Donegal"
-939610.875,7363348.5,5771,FALSE,"675","Donegal.675","Donegal"
-939577.0625,7363365.4375,5772,FALSE,"675","Donegal.675","Donegal"
-939569.9375,7363331.875,5773,FALSE,"675","Donegal.675","Donegal"
-936411.3125,7369586.3125,5774,FALSE,"676","Donegal.676","Donegal"
-936459.0625,7369589.3125,5775,FALSE,"676","Donegal.676","Donegal"
-936452.4375,7369615.1875,5776,FALSE,"676","Donegal.676","Donegal"
-936411.3125,7369586.3125,5777,FALSE,"676","Donegal.676","Donegal"
-974010.5625,7294475.5625,5778,FALSE,"677","Donegal.677","Donegal"
-974017.5,7294525.75,5779,FALSE,"677","Donegal.677","Donegal"
-973996.8125,7294556.8125,5780,FALSE,"677","Donegal.677","Donegal"
-974010.5625,7294475.5625,5781,FALSE,"677","Donegal.677","Donegal"
-948145.625,7329168.375,5782,FALSE,"678","Donegal.678","Donegal"
-948201.3125,7329191.875,5783,FALSE,"678","Donegal.678","Donegal"
-948182.5,7329206,5784,FALSE,"678","Donegal.678","Donegal"
-948145.625,7329168.375,5785,FALSE,"678","Donegal.678","Donegal"
-937832.9375,7366789.9375,5786,FALSE,"679","Donegal.679","Donegal"
-937862.5625,7366801.625,5787,FALSE,"679","Donegal.679","Donegal"
-937817.625,7366825.3125,5788,FALSE,"679","Donegal.679","Donegal"
-937832.9375,7366789.9375,5789,FALSE,"679","Donegal.679","Donegal"
-805998.375,7446698.9375,5790,FALSE,"680","Donegal.680","Donegal"
-805940.75,7446737.1875,5791,FALSE,"680","Donegal.680","Donegal"
-805964.125,7446700.75,5792,FALSE,"680","Donegal.680","Donegal"
-805998.375,7446698.9375,5793,FALSE,"680","Donegal.680","Donegal"
-936297.125,7370209.5,5794,FALSE,"681","Donegal.681","Donegal"
-936321.4375,7370213.625,5795,FALSE,"681","Donegal.681","Donegal"
-936322.375,7370263.125,5796,FALSE,"681","Donegal.681","Donegal"
-936297.125,7370209.5,5797,FALSE,"681","Donegal.681","Donegal"
-978944.75,7296935.875,5798,FALSE,"682","Donegal.682","Donegal"
-978962.5,7296946.1875,5799,FALSE,"682","Donegal.682","Donegal"
-978951.375,7297007,5800,FALSE,"682","Donegal.682","Donegal"
-978944.75,7296935.875,5801,FALSE,"682","Donegal.682","Donegal"
-893401.25,7398520,5802,FALSE,"683","Donegal.683","Donegal"
-893408.5625,7398546.375,5803,FALSE,"683","Donegal.683","Donegal"
-893369,7398565.75,5804,FALSE,"683","Donegal.683","Donegal"
-893401.25,7398520,5805,FALSE,"683","Donegal.683","Donegal"
-936835.8125,7363533.8125,5806,FALSE,"684","Donegal.684","Donegal"
-936856.375,7363590.0625,5807,FALSE,"684","Donegal.684","Donegal"
-936835.3125,7363590,5808,FALSE,"684","Donegal.684","Donegal"
-936835.8125,7363533.8125,5809,FALSE,"684","Donegal.684","Donegal"
-806721,7431982.625,5810,FALSE,"685","Donegal.685","Donegal"
-806743.5,7432013.5,5811,FALSE,"685","Donegal.685","Donegal"
-806701.0625,7432007.5,5812,FALSE,"685","Donegal.685","Donegal"
-806721,7431982.625,5813,FALSE,"685","Donegal.685","Donegal"
-805579.8125,7446978.75,5814,FALSE,"686","Donegal.686","Donegal"
-805594.6875,7447009.25,5815,FALSE,"686","Donegal.686","Donegal"
-805552.125,7447000.5625,5816,FALSE,"686","Donegal.686","Donegal"
-805579.8125,7446978.75,5817,FALSE,"686","Donegal.686","Donegal"
-953038.5,7318036.5,5818,FALSE,"687","Donegal.687","Donegal"
-953100.875,7318069.9375,5819,FALSE,"687","Donegal.687","Donegal"
-953077.0625,7318075.875,5820,FALSE,"687","Donegal.687","Donegal"
-953038.5,7318036.5,5821,FALSE,"687","Donegal.687","Donegal"
-883961.625,7401293.4375,5822,FALSE,"688","Donegal.688","Donegal"
-884001.6875,7401294.9375,5823,FALSE,"688","Donegal.688","Donegal"
-883970.1875,7401322.875,5824,FALSE,"688","Donegal.688","Donegal"
-883961.625,7401293.4375,5825,FALSE,"688","Donegal.688","Donegal"
-941501.0625,7372037.4375,5826,FALSE,"689","Donegal.689","Donegal"
-941532.1875,7372053.75,5827,FALSE,"689","Donegal.689","Donegal"
-941469.625,7372057.625,5828,FALSE,"689","Donegal.689","Donegal"
-941501.0625,7372037.4375,5829,FALSE,"689","Donegal.689","Donegal"
-913619.9375,7412894.5625,5830,FALSE,"690","Donegal.690","Donegal"
-913567.6875,7412932,5831,FALSE,"690","Donegal.690","Donegal"
-913588.125,7412895.5625,5832,FALSE,"690","Donegal.690","Donegal"
-913619.9375,7412894.5625,5833,FALSE,"690","Donegal.690","Donegal"
-868819.75,7410741.6875,5834,FALSE,"691","Donegal.691","Donegal"
-868811.6875,7410781.1875,5835,FALSE,"691","Donegal.691","Donegal"
-868789.5625,7410748.8125,5836,FALSE,"691","Donegal.691","Donegal"
-868819.75,7410741.6875,5837,FALSE,"691","Donegal.691","Donegal"
-915642.3125,7414331.6875,5838,FALSE,"692","Donegal.692","Donegal"
-915646.6875,7414384.625,5839,FALSE,"692","Donegal.692","Donegal"
-915624.5625,7414376,5840,FALSE,"692","Donegal.692","Donegal"
-915642.3125,7414331.6875,5841,FALSE,"692","Donegal.692","Donegal"
-936314.75,7369543.6875,5842,FALSE,"693","Donegal.693","Donegal"
-936320,7369574.375,5843,FALSE,"693","Donegal.693","Donegal"
-936277.9375,7369544.375,5844,FALSE,"693","Donegal.693","Donegal"
-936314.75,7369543.6875,5845,FALSE,"693","Donegal.693","Donegal"
-879855.375,7398937.8125,5846,FALSE,"694","Donegal.694","Donegal"
-879888.25,7398978,5847,FALSE,"694","Donegal.694","Donegal"
-879860.1875,7398978.0625,5848,FALSE,"694","Donegal.694","Donegal"
-879855.375,7398937.8125,5849,FALSE,"694","Donegal.694","Donegal"
-925912.875,7372712.9375,5850,FALSE,"695","Donegal.695","Donegal"
-925927.375,7372752.125,5851,FALSE,"695","Donegal.695","Donegal"
-925903.6875,7372765.5625,5852,FALSE,"695","Donegal.695","Donegal"
-925912.875,7372712.9375,5853,FALSE,"695","Donegal.695","Donegal"
-807275.375,7448949.75,5854,FALSE,"696","Donegal.696","Donegal"
-807252.25,7448991.9375,5855,FALSE,"696","Donegal.696","Donegal"
-807214.4375,7449012.625,5856,FALSE,"696","Donegal.696","Donegal"
-807275.375,7448949.75,5857,FALSE,"696","Donegal.696","Donegal"
-938600.3125,7363704.8125,5858,FALSE,"697","Donegal.697","Donegal"
-938637.375,7363713.5625,5859,FALSE,"697","Donegal.697","Donegal"
-938637.375,7363743.5,5860,FALSE,"697","Donegal.697","Donegal"
-938600.3125,7363704.8125,5861,FALSE,"697","Donegal.697","Donegal"
-936340.375,7369178,5862,FALSE,"698","Donegal.698","Donegal"
-936370.8125,7369213.125,5863,FALSE,"698","Donegal.698","Donegal"
-936312.5,7369182.25,5864,FALSE,"698","Donegal.698","Donegal"
-936340.375,7369178,5865,FALSE,"698","Donegal.698","Donegal"
-930063.3125,7330599.75,5866,FALSE,"699","Donegal.699","Donegal"
-930102.1875,7330639.875,5867,FALSE,"699","Donegal.699","Donegal"
-930044.625,7330608.8125,5868,FALSE,"699","Donegal.699","Donegal"
-930063.3125,7330599.75,5869,FALSE,"699","Donegal.699","Donegal"
-938014.25,7316396.25,5870,FALSE,"700","Donegal.700","Donegal"
-938017.5,7316423,5871,FALSE,"700","Donegal.700","Donegal"
-937974.0625,7316403.75,5872,FALSE,"700","Donegal.700","Donegal"
-938014.25,7316396.25,5873,FALSE,"700","Donegal.700","Donegal"
-938233.4375,7351504.25,5874,FALSE,"701","Donegal.701","Donegal"
-938245.375,7351556.5,5875,FALSE,"701","Donegal.701","Donegal"
-938213.75,7351510.125,5876,FALSE,"701","Donegal.701","Donegal"
-938233.4375,7351504.25,5877,FALSE,"701","Donegal.701","Donegal"
-938822.8125,7363658.125,5878,FALSE,"702","Donegal.702","Donegal"
-938796.9375,7363704.375,5879,FALSE,"702","Donegal.702","Donegal"
-938794,7363667.4375,5880,FALSE,"702","Donegal.702","Donegal"
-938822.8125,7363658.125,5881,FALSE,"702","Donegal.702","Donegal"
-941390.625,7361304.4375,5882,FALSE,"703","Donegal.703","Donegal"
-941430.125,7361320.125,5883,FALSE,"703","Donegal.703","Donegal"
-941396.25,7361334.25,5884,FALSE,"703","Donegal.703","Donegal"
-941390.625,7361304.4375,5885,FALSE,"703","Donegal.703","Donegal"
-937069.6875,7364725.125,5886,FALSE,"704","Donegal.704","Donegal"
-937077.125,7364751.25,5887,FALSE,"704","Donegal.704","Donegal"
-937039.5,7364765,5888,FALSE,"704","Donegal.704","Donegal"
-937069.6875,7364725.125,5889,FALSE,"704","Donegal.704","Donegal"
-936420.0625,7352684.9375,5890,FALSE,"705","Donegal.705","Donegal"
-936460.5625,7352688.9375,5891,FALSE,"705","Donegal.705","Donegal"
-936410.4375,7352710.6875,5892,FALSE,"705","Donegal.705","Donegal"
-936420.0625,7352684.9375,5893,FALSE,"705","Donegal.705","Donegal"
-940388.5625,7359431.8125,5894,FALSE,"706","Donegal.706","Donegal"
-940425.75,7359487.1875,5895,FALSE,"706","Donegal.706","Donegal"
-940378.875,7359446.3125,5896,FALSE,"706","Donegal.706","Donegal"
-940388.5625,7359431.8125,5897,FALSE,"706","Donegal.706","Donegal"
-937253.25,7364927.3125,5898,FALSE,"707","Donegal.707","Donegal"
-937275.5625,7364952.625,5899,FALSE,"707","Donegal.707","Donegal"
-937237.8125,7364957.9375,5900,FALSE,"707","Donegal.707","Donegal"
-937253.25,7364927.3125,5901,FALSE,"707","Donegal.707","Donegal"
-906204.125,7387750.5625,5902,FALSE,"708","Donegal.708","Donegal"
-906228.9375,7387751.3125,5903,FALSE,"708","Donegal.708","Donegal"
-906219.8125,7387794.1875,5904,FALSE,"708","Donegal.708","Donegal"
-906204.125,7387750.5625,5905,FALSE,"708","Donegal.708","Donegal"
-942410.6875,7358396,5906,FALSE,"709","Donegal.709","Donegal"
-942449.125,7358434.0625,5907,FALSE,"709","Donegal.709","Donegal"
-942413.6875,7358426.75,5908,FALSE,"709","Donegal.709","Donegal"
-942410.6875,7358396,5909,FALSE,"709","Donegal.709","Donegal"
-805418.5,7446271.3125,5910,FALSE,"710","Donegal.710","Donegal"
-805429.125,7446288.6875,5911,FALSE,"710","Donegal.710","Donegal"
-805386.8125,7446319.625,5912,FALSE,"710","Donegal.710","Donegal"
-805418.5,7446271.3125,5913,FALSE,"710","Donegal.710","Donegal"
-884076.25,7401123.0625,5914,FALSE,"711","Donegal.711","Donegal"
-884109.1875,7401140.8125,5915,FALSE,"711","Donegal.711","Donegal"
-884076.25,7401155.125,5916,FALSE,"711","Donegal.711","Donegal"
-884076.25,7401123.0625,5917,FALSE,"711","Donegal.711","Donegal"
